Gol,X,Y,Campeonato,subEventoNome,idTime,idJogador,distanciaCentro,distanciaGol,Angulo
0,13,37,Ingles,Shot,1609,25867,13.0,16.05381574579701,0.3881962225284794
1,6,70,Ingles,Shot,1609,25413,20.0,14.446106741956465,0.23188804892968712
1,10,59,Ingles,Shot,1609,25413,9.0,12.019671376539376,0.5303396409372801
0,17,48,Ingles,Free kick shot,1624,54,2.0,17.897276329095444,0.4024840245835908
0,25,31,Ingles,Shot,1624,48,19.0,29.01008445351375,0.22797859744767013
0,24,55,Ingles,Shot,1651,25950,5.0,25.40870913682944,0.2838966163814666
0,9,28,Ingles,Shot,1624,14911,22.0,17.14037630858786,0.2418706622612818
0,24,23,Ingles,Shot,1651,26495,27.0,30.70899705298107,0.19587945153355057
0,13,57,Ingles,Shot,1651,8086,7.0,14.388363353766126,0.4763868532411363
0,30,25,Ingles,Shot,1651,9097,25.0,35.44449886794847,0.18342988874465216
0,13,37,Ingles,Shot,1624,8717,13.0,16.05381574579701,0.3881962225284794
0,27,76,Ingles,Shot,1624,40765,26.0,33.005037494297746,0.19053590666850845
0,20,40,Ingles,Free kick shot,1624,8717,10.0,21.982947936980608,0.3161889834941675
0,12,45,Ingles,Shot,1624,14911,5.0,13.012397934277908,0.5341519416725077
1,8,57,Ingles,Shot,1624,8717,7.0,9.553140844769327,0.6684012104010006
1,10,51,Ingles,Penalty,1651,15526,1.0,10.520099809412457,0.6686847657975241
0,10,33,Ingles,Shot,1624,40765,17.0,15.243113199081087,0.33759032764216496
0,22,35,Ingles,Free kick shot,1624,54,15.0,25.07334241779504,0.26820128002129745
0,25,63,Ingles,Shot,1624,136441,13.0,27.57652987596518,0.25174827835085867
0,28,63,Ingles,Shot,1624,54,13.0,30.590235370130774,0.22922068144197508
0,10,33,Ingles,Shot,1624,36,17.0,15.243113199081087,0.33759032764216496
0,16,17,Ingles,Shot,1651,91381,33.0,27.24596300371855,0.16712994651079055
0,31,47,Ingles,Shot,1624,8717,3.0,32.608357824337,0.2231597954655369
0,13,34,Ingles,Shot,1651,15526,16.0,17.160492417177313,0.34153966032468785
0,11,60,Ingles,Shot,1624,20441,10.0,13.253395791267987,0.4803553470515795
0,9,27,Ingles,Shot,1610,8032,23.0,17.68629412850527,0.22705100397193015
0,2,44,Ingles,Shot,1610,14748,6.0,4.42944691807002,1.1860574693127683
0,10,55,Ingles,Shot,1610,3324,5.0,10.991473968490304,0.6210728310993445
0,17,54,Ingles,Shot,1610,3360,4.0,18.038361899019545,0.3966126372830685
1,12,55,Ingles,Shot,1673,38377,5.0,13.012397934277908,0.5341519416725077
1,10,49,Ingles,Shot,1610,8032,1.0,10.520099809412457,0.6686847657975241
0,20,39,Ingles,Shot,1610,25707,11.0,22.18383420421276,0.3107019491679012
0,12,33,Ingles,Shot,1610,3324,17.0,16.758952831248138,0.33206626567067177
0,24,53,Ingles,Shot,1673,303357,3.0,25.275333825688634,0.2868003435188237
0,12,43,Ingles,Shot,1610,8032,7.0,13.396361446303246,0.5069724665686698
0,24,32,Ingles,Shot,1610,3350,18.0,27.783628272779637,0.2385540980304433
0,13,49,Ingles,Shot,1610,14748,1.0,13.665467427058616,0.5228832076788991
0,9,41,Ingles,Shot,1610,14748,9.0,11.114180131705622,0.5608366482848695
0,6,44,Ingles,Shot,1610,14748,6.0,7.409453421137082,0.83798122500839
0,27,56,Ingles,Shot,1610,25707,6.0,28.616996697766872,0.25213698550662195
0,11,35,Ingles,Shot,1610,3324,15.0,15.115058716392735,0.37455292140405577
0,17,51,Ingles,Shot,1610,105333,1.0,17.86183081321733,0.40397763645873547
0,12,39,Ingles,Shot,1610,3350,11.0,14.487322043773307,0.4388737084624515
0,9,45,Ingles,Shot,1610,26010,5.0,9.993247720335965,0.6747302235506376
0,11,61,Ingles,Shot,1623,32636,11.0,13.583997938751317,0.458874034466134
0,15,40,Ingles,Shot,1623,9194,10.0,17.038559211388737,0.39450787483769706
0,29,58,Ingles,Shot,1613,230883,8.0,30.89081578722064,0.23261917724626818
0,27,59,Ingles,Shot,1623,7944,9.0,28.947279664935703,0.24655853716809678
0,12,49,Ingles,Shot,1613,230883,1.0,12.616754733290174,0.5640811317617371
0,3,42,Ingles,Shot,1623,8245,8.0,6.079679267856159,0.7744838280818499
0,29,50,Ingles,Shot,1613,8620,0.0,30.45,0.23924633732762257
0,14,69,Ingles,Shot,1623,7879,19.0,19.199283840810313,0.2941379108771195
0,15,42,Ingles,Shot,1613,230883,8.0,16.586214155134982,0.4149516525809303
1,9,36,Ingles,Shot,1623,7879,14.0,13.119165369793917,0.41101006673332774
0,21,60,Ingles,Shot,1613,254898,10.0,22.98809474488915,0.3036819004236065
0,28,32,Ingles,Shot,1623,7944,18.0,31.642534664593477,0.2145024256206434
0,8,52,Ingles,Shot,1613,12536,2.0,8.5,0.807278894490786
0,8,32,Ingles,Shot,1613,230883,18.0,14.403124660989365,0.3068516613729326
0,20,69,Ingles,Free kick shot,1613,9227,19.0,24.36231721327017,0.25902377958115674
0,17,53,Ingles,Shot,1631,26150,3.0,17.956196701974505,0.4000177485012383
0,14,58,Ingles,Shot,1631,285508,8.0,15.592626462530292,0.4380367459389602
0,15,50,Ingles,Shot,1631,285508,0.0,15.75,0.4566570735017896
0,19,33,Ingles,Shot,1631,283142,17.0,22.805810663074443,0.280596899650947
0,18,36,Ingles,Shot,1619,383,14.0,20.976653689280376,0.3135852959459952
0,30,25,Ingles,Shot,1631,70403,25.0,35.44449886794847,0.18342988874465216
0,12,81,Ingles,Shot,1619,7885,31.0,23.76515306073159,0.16573831666793956
0,9,63,Ingles,Shot,1619,70389,13.0,12.676947582127173,0.43901933687539196
0,23,43,Ingles,Shot,1619,383,7.0,24.57488555415874,0.2908650574235321
0,7,64,Ingles,Shot,1619,8384,14.0,11.697542476947882,0.41103848550828037
0,25,40,Ingles,Shot,1619,383,10.0,27.04279016669693,0.26151962090499054
0,9,54,Ingles,Shot,1631,12829,4.0,9.80114789195633,0.6967688685774427
0,10,12,Ingles,Shot,1631,277002,38.0,26.839150508166234,0.10829605908804038
0,27,48,Ingles,Shot,1619,8953,2.0,28.379790344539195,0.2562565405951368
0,21,62,Ingles,Shot,1631,265366,12.0,23.388939693795443,0.29371069986468024
1,10,34,Ingles,Shot,1625,8317,16.0,14.778700890132395,0.35868342997638314
1,3,50,Ingles,Shot,1625,11066,0.0,3.15,1.7202969881575096
0,26,56,Ingles,Free kick shot,10531,8192,6.0,27.577164466275356,0.26136221738691673
0,12,65,Ingles,Shot,1625,265673,15.0,15.93180780702554,0.3663043742089903
0,19,64,Ingles,Shot,1625,38021,14.0,21.92743715074792,0.3028190247267968
0,11,67,Ingles,Shot,1625,340386,17.0,15.984523765192382,0.33596709169430355
0,22,49,Ingles,Shot,10531,246866,1.0,23.10914321215739,0.31403211774890216
0,17,51,Ingles,Shot,1625,14808,1.0,17.86183081321733,0.40397763645873547
0,22,65,Ingles,Shot,1625,38021,15.0,25.07334241779504,0.26820128002129745
0,10,29,Ingles,Shot,1625,38021,21.0,17.22128044019956,0.26503529037733264
1,28,73,Ingles,Shot,1625,38021,23.0,32.982760648557,0.1976770968508856
0,10,50,Ingles,Penalty,1625,340386,0.0,10.5,0.6708031670148004
1,2,59,Ingles,Shot,1625,265673,9.0,6.215504806530198,0.547089724414486
0,25,30,Ingles,Free kick shot,1625,8324,20.0,29.292703869735206,0.22367950828689226
0,12,40,Ingles,Shot,10531,10252,10.0,14.177799547179385,0.4569083224019795
0,20,73,Ingles,Shot,1625,70083,23.0,25.777946000408953,0.23184491459743725
0,13,31,Ingles,Shot,1625,26136,19.0,18.407742936058185,0.2978805122246868
0,25,58,Ingles,Shot,1625,8324,8.0,26.760091554402425,0.26691773044226424
1,6,56,Ingles,Shot,1625,340386,6.0,7.409453421137082,0.83798122500839
0,11,69,Ingles,Shot,1625,14808,19.0,16.909316958410827,0.3008128276935503
0,29,48,Ingles,Shot,1639,207164,2.0,30.477737776941385,0.23882130747035027
0,10,75,Ingles,Shot,1646,8284,25.0,19.347157413945855,0.20982318988570794
1,17,52,Ingles,Shot,1639,207164,2.0,17.897276329095444,0.4024840245835908
0,19,40,Ingles,Shot,1646,9123,10.0,20.98219483276237,0.3296328129599388
0,26,59,Ingles,Shot,1639,49872,9.0,27.91975107338889,0.25515723613473873
0,8,36,Ingles,Shot,1646,9206,14.0,12.384264209067894,0.41390377024114655
0,17,29,Ingles,Shot,1639,107,21.0,22.470981286984333,0.2598086117583337
0,21,45,Ingles,Free kick shot,1646,93,5.0,22.288225591105274,0.32227713984129003
1,2,46,Ingles,Shot,1646,9123,4.0,3.342154993413681,1.7145799379756579
0,26,41,Ingles,Shot,1646,8643,9.0,27.91975107338889,0.25515723613473873
0,9,53,Ingles,Shot,1646,8433,3.0,9.649093221645233,0.7147531635553958
0,13,31,Ingles,Shot,1639,399514,19.0,18.407742936058185,0.2978805122246868
0,18,49,Ingles,Shot,1639,8017,1.0,18.911173945580426,0.38214120816966374
0,23,46,Ingles,Shot,1646,93,4.0,24.28955536851179,0.297495169973793
0,13,36,Ingles,Shot,1646,93,14.0,16.40525830336115,0.372468920683269
0,22,58,Ingles,Shot,1646,93,8.0,23.678048906107108,0.29967705742481254
0,10,34,Ingles,Shot,1644,8981,16.0,14.778700890132395,0.35868342997638314
0,10,41,Ingles,Shot,1644,9403,9.0,12.019671376539376,0.5303396409372801
0,25,25,Ingles,Shot,1644,20593,25.0,30.872722588071174,0.20169352408056146
0,27,61,Ingles,Shot,1628,7988,11.0,29.237732470217317,0.24179916535256413
0,18,66,Ingles,Shot,1644,28292,16.0,21.572436116489023,0.2970409276906882
0,21,60,Ingles,Shot,1644,8981,10.0,22.98809474488915,0.3036819004236065
0,21,38,Ingles,Shot,1644,8903,12.0,23.388939693795443,0.29371069986468024
0,20,62,Ingles,Shot,1644,8889,12.0,22.401785643113364,0.3049000780893932
0,13,18,Ingles,Free kick shot,1628,127537,32.0,24.87895697170603,0.16352575313964499
0,27,33,Ingles,Shot,1628,454,17.0,30.42737254512785,0.22363466996702205
0,14,32,Ingles,Shot,1628,235555,18.0,18.78776197422141,0.30686081917077107
0,2,67,Ingles,Shot,1644,377071,17.0,11.247777558255676,0.1350674206438104
0,10,31,Ingles,Shot,1644,377071,19.0,16.210259097250727,0.2989701177834974
1,9,44,Ingles,Shot,1612,8955,6.0,10.223135526833241,0.6493495750213615
0,10,72,Ingles,Shot,1612,120353,22.0,17.740913167027227,0.24973250444438694
0,25,31,Ingles,Shot,1627,8370,19.0,29.01008445351375,0.22797859744767013
0,13,66,Ingles,Shot,1627,9414,16.0,17.160492417177313,0.34153966032468785
0,22,70,Ingles,Free kick shot,1612,120353,20.0,26.506791582535975,0.24058818508984728
0,8,52,Ingles,Shot,1612,8955,2.0,8.5,0.807278894490786
0,53,55,Ingles,Shot,1627,5281,5.0,55.744820387189336,0.13090395181805317
0,17,34,Ingles,Shot,1627,8530,16.0,20.658714868064763,0.3061401026557032
0,25,44,Ingles,Shot,1612,120353,6.0,26.538132941109478,0.271268985883801
0,16,39,Ingles,Shot,1627,8360,11.0,18.25821732809641,0.36693370143647835
1,14,32,Ingles,Shot,1612,120353,18.0,18.78776197422141,0.30686081917077107
0,8,43,Ingles,Shot,1627,8360,7.0,9.553140844769327,0.6684012104010006
1,9,38,Ingles,Shot,1627,8285,12.0,12.253264871045593,0.4683200303619614
0,11,35,Ingles,counter_attack,1612,15808,15.0,15.115058716392735,0.37455292140405577
1,11,36,Ingles,Shot,1627,3577,14.0,14.704166076320002,0.39495477964297176
0,17,46,Ingles,Shot,1612,8319,4.0,18.038361899019545,0.3966126372830685
0,21,36,Ingles,Shot,1646,93,14.0,23.853982895944235,0.28271739483462277
0,7,59,Ingles,Shot,1651,3278,9.0,9.393880987110705,0.6232345110872599
0,3,50,Ingles,Shot,1646,8125,0.0,3.15,1.7202969881575096
0,10,59,Ingles,Shot,1646,9433,9.0,12.019671376539376,0.5303396409372801
0,8,39,Ingles,Shot,1646,10108,11.0,11.030979104322517,0.5164252962426095
0,23,60,Ingles,Shot,1651,15526,10.0,25.009448214624808,0.2811655264820829
0,12,43,Ingles,Shot,1651,61961,7.0,13.396361446303246,0.5069724665686698
0,9,58,Ingles,Shot,1646,9123,8.0,10.786218058244511,0.591643556025191
0,22,31,Ingles,Shot,1651,91381,19.0,26.194131022043848,0.2462482602502879
0,22,52,Ingles,Free kick shot,1646,93,2.0,23.136551169091735,0.31331845302661493
0,11,62,Ingles,Shot,1646,9206,12.0,13.93709080116794,0.43731158474742216
0,9,67,Ingles,Shot,1651,25950,17.0,14.53977303811858,0.3360930094197185
0,13,22,Ingles,Shot,1651,15526,28.0,22.75,0.1956491548204385
0,14,52,Ingles,Shot,1646,9206,2.0,14.757371039585607,0.48460536525591696
0,14,43,Ingles,Shot,1646,8925,7.0,15.388063555886426,0.4488778813145313
0,10,65,Ingles,Shot,1651,8416,15.0,14.3287298809071,0.380925130447818
0,10,61,Ingles,Shot,1651,25950,11.0,12.703247616259395,0.4790511315471671
0,14,47,Ingles,Shot,1628,8623,3.0,14.82877270713932,0.4803789265972236
0,8,53,Ingles,Shot,1628,8554,3.0,8.623369411082885,0.7896535819599936
0,23,38,Ingles,Shot,1631,285508,12.0,25.378386473532945,0.27328991142302966
0,10,61,Ingles,Shot,1631,12829,11.0,12.703247616259395,0.4790511315471671
1,10,57,Ingles,Shot,1628,8422,7.0,11.44344790699027,0.5790496767581794
0,11,55,Ingles,Shot,1631,285508,5.0,11.998541578041891,0.5746282275003937
0,13,37,Ingles,Shot,1628,8422,13.0,16.05381574579701,0.3881962225284794
1,13,51,Ingles,Shot,1628,8623,1.0,13.665467427058616,0.5228832076788991
0,11,70,Ingles,Shot,1628,8623,20.0,17.38972397710786,0.28459853384550277
0,27,54,Ingles,Shot,1631,8013,4.0,28.46897434049917,0.2546963687734535
0,7,39,Ingles,Shot,1628,454,11.0,10.254023600518968,0.530360708962019
0,2,27,Ingles,Shot,1628,8623,23.0,15.096771177970473,0.07153641132308428
0,6,88,Ingles,Free kick shot,1628,8471,38.0,25.49078264785136,0.07233918821756793
1,9,48,Ingles,Shot,1628,235555,2.0,9.538998899255622,0.7280729606989255
0,7,35,Ingles,Shot,1628,8501,15.0,12.210036854981233,0.377492841312113
1,17,33,Ingles,Shot,1628,454,17.0,20.9934513598884,0.2967365571334337
0,35,31,Ingles,Shot,1631,8488,19.0,38.76964018404092,0.17865590657088692
1,10,50,Ingles,Penalty,1628,38031,0.0,10.5,0.6708031670148004
0,28,70,Ingles,Shot,1673,214654,20.0,32.145917314645104,0.20794555101391143
0,17,33,Ingles,Shot,1673,132,17.0,20.9934513598884,0.2967365571334337
0,17,84,Ingles,Shot,1623,7944,34.0,28.408317444016287,0.16317322105890258
0,31,50,Ingles,Shot,1623,25706,0.0,32.55,0.2239441566207394
0,14,42,Ingles,Shot,1673,173,8.0,15.592626462530292,0.4380367459389602
0,19,35,Ingles,Shot,1673,16436,15.0,22.20506698931575,0.29553177312558315
0,27,45,Ingles,Shot,1673,8290,5.0,28.535679420683156,0.2535383833048872
1,13,63,Ingles,Shot,1623,32636,13.0,16.05381574579701,0.3881962225284794
0,13,36,Ingles,Shot,1623,284476,14.0,16.40525830336115,0.372468920683269
0,10,67,Ingles,Shot,1623,8240,17.0,15.243113199081087,0.33759032764216496
1,17,45,Ingles,Shot,1623,25706,5.0,18.14345612059621,0.39231452383640797
0,11,47,Ingles,Shot,1673,38377,3.0,11.713453803212783,0.5991380823077989
0,13,33,Ingles,Shot,1673,9280,17.0,17.562032911938186,0.32654703564538545
0,10,65,Ingles,Shot,1612,120353,15.0,14.3287298809071,0.380925130447818
0,9,68,Ingles,Shot,1612,120353,18.0,15.039697470361562,0.3142956852066102
0,11,61,Ingles,Shot,1612,346101,11.0,13.583997938751317,0.458874034466134
0,17,41,Ingles,Shot,1612,116,9.0,18.78416886636191,0.3674420847340529
0,12,37,Ingles,Shot,1612,116,13.0,15.17110740849197,0.40228502943306477
0,18,76,Ingles,Free kick shot,1612,120353,26.0,25.353895164254347,0.21636031343833936
0,11,40,Ingles,Shot,1612,116,10.0,13.253395791267987,0.4803553470515795
0,13,25,Ingles,Shot,1612,120353,25.0,21.22227603250886,0.22478665008704846
0,3,36,Ingles,Shot,1639,332605,14.0,9.629771544538322,0.2828421327364761
0,17,27,Ingles,Shot,1612,116,23.0,23.283577903750103,0.2422705047820207
0,19,43,Ingles,Shot,1639,332605,7.0,20.462282375140852,0.3458233703036783
0,11,59,Ingles,Shot,1612,120353,9.0,12.947007376224052,0.5014474542557615
0,11,59,Ingles,Shot,1612,8955,9.0,12.947007376224052,0.5014474542557615
0,12,43,Ingles,Shot,1612,120353,7.0,13.396361446303246,0.5069724665686698
0,29,34,Ingles,Shot,1612,4908,16.0,32.177049274288656,0.2147401187931269
0,32,66,Ingles,Shot,1612,370,16.0,35.17271669916897,0.1983438712672261
0,4,61,Ingles,Shot,1639,8731,11.0,8.292315719990405,0.5068860882826424
0,10,46,Ingles,Shot,1612,120353,4.0,10.817116066678771,0.6382251862369708
0,11,44,Ingles,Shot,1612,4908,6.0,12.190672663967318,0.5587877543959542
0,29,61,Ingles,Shot,1612,7964,11.0,31.27818728762906,0.2270133224752601
0,11,33,Ingles,Shot,1611,7936,17.0,15.984523765192382,0.33596709169430355
0,33,60,Ingles,Shot,1611,71703,10.0,35.25439688889884,0.20344344173085205
0,19,27,Ingles,Shot,1609,397098,23.0,24.930002005615645,0.23568140763226528
0,5,39,Ingles,counter_attack,1611,3361,11.0,8.870456583513613,0.5320024734138117
1,5,45,Ingles,Shot,1611,7936,5.0,6.174544517614234,0.999009718781405
0,13,67,Ingles,Shot,1609,105338,17.0,17.562032911938186,0.32654703564538545
0,25,33,Ingles,Free kick shot,1611,7936,17.0,28.48095855128475,0.23635710977218513
0,20,64,Ingles,Shot,1611,7934,14.0,22.88689581398054,0.29252713991186646
0,10,51,Ingles,Shot,1611,7905,1.0,10.520099809412457,0.6686847657975241
0,16,42,Ingles,Shot,1609,279717,8.0,17.586358349584486,0.3939004690139643
1,17,52,Ingles,Shot,1609,105338,2.0,17.897276329095444,0.4024840245835908
0,11,33,Ingles,Shot,1611,7939,17.0,15.984523765192382,0.33596709169430355
0,12,32,Ingles,Shot,1609,105338,18.0,17.19447585708852,0.3158311044591509
0,13,36,Ingles,Shot,1611,7934,14.0,16.40525830336115,0.372468920683269
0,26,51,Ingles,Shot,1609,7945,1.0,27.307736998880006,0.26639593140038675
0,22,65,Ingles,Shot,1611,8249,15.0,25.07334241779504,0.26820128002129745
0,17,54,Ingles,Shot,1611,134513,4.0,18.038361899019545,0.3966126372830685
0,11,73,Ingles,Shot,1611,7938,23.0,18.891929493834134,0.24132760305939444
1,7,58,Ingles,Shot,1611,8249,8.0,9.003471552684553,0.6717464204924444
0,12,27,Ingles,Shot,1627,8530,23.0,19.55153446663458,0.24501763743033989
0,20,48,Ingles,Shot,1613,12536,2.0,21.040199618824914,0.34385123486521907
0,29,60,Ingles,Shot,1627,3577,10.0,31.136032181381108,0.22904747767244932
0,12,61,Ingles,Shot,1627,8958,11.0,14.487322043773307,0.4388737084624515
0,20,60,Ingles,Shot,1613,7967,10.0,21.982947936980608,0.3161889834941675
1,10,67,Ingles,Shot,1627,9414,17.0,15.243113199081087,0.33759032764216496
0,8,47,Ingles,Shot,1613,254898,3.0,8.623369411082885,0.7896535819599936
0,9,47,Ingles,Shot,1613,8620,3.0,9.649093221645233,0.7147531635553958
0,7,65,Ingles,Shot,1627,8958,15.0,12.210036854981233,0.377492841312113
0,12,63,Ingles,Shot,1627,8958,13.0,15.17110740849197,0.40228502943306477
0,9,34,Ingles,Shot,1627,3577,16.0,14.052135069091813,0.35947975315199954
0,22,49,Ingles,Shot,1613,9227,1.0,23.10914321215739,0.31403211774890216
0,29,53,Ingles,Shot,1627,8370,3.0,30.512374538865373,0.23829209884521543
0,28,37,Ingles,Shot,1613,9227,13.0,30.590235370130774,0.22922068144197508
0,23,33,Ingles,Shot,1613,8620,17.0,26.557955493599277,0.25013488256510324
0,23,44,Ingles,Shot,1613,8620,6.0,24.462880043036634,0.29344235678198977
0,27,46,Ingles,Shot,1613,3523,4.0,28.46897434049917,0.2546963687734535
0,28,33,Ingles,Shot,1613,254898,17.0,31.408000573102388,0.21766091598521622
0,24,67,Ingles,Shot,1627,8285,17.0,27.516222487834334,0.2431141328477867
0,14,42,Ingles,Shot,1619,7885,8.0,15.592626462530292,0.4380367459389602
0,10,37,Ingles,Shot,1619,7899,13.0,13.477852202780678,0.4284956183822145
1,10,37,Ingles,Shot,1619,383,13.0,13.477852202780678,0.4284956183822145
0,10,84,Ingles,Shot,1619,8953,34.0,24.46752950340512,0.13057801871818597
0,19,30,Ingles,Shot,1619,29640,20.0,23.811814294589148,0.25791147165338396
0,25,53,Ingles,Shot,1619,29640,3.0,26.322328924318228,0.27559787233217653
0,27,68,Ingles,Shot,1659,62224,18.0,30.66940658049973,0.2201831234730513
0,17,47,Ingles,Shot,1619,8116,3.0,17.956196701974505,0.4000177485012383
0,18,69,Ingles,Shot,1659,245813,19.0,22.577256254912818,0.271838152254586
0,8,56,Ingles,Shot,1659,134102,6.0,9.26120942425988,0.7042514439477466
1,2,42,Ingles,Shot,1659,9637,8.0,5.608029957123981,0.7053218115901709
0,27,57,Ingles,Shot,1659,302518,7.0,28.71280202279116,0.2505002147733271
0,14,40,Ingles,Shot,1619,29640,10.0,16.072958657322552,0.413920005768173
0,28,32,Ingles,Shot,1619,8116,18.0,31.642534664593477,0.2145024256206434
1,14,54,Ingles,Shot,1619,383,4.0,14.928161306738348,0.47457492357511266
0,24,34,Ingles,Shot,1659,245813,16.0,27.26169473822198,0.2475728667132947
0,2,76,Ingles,Shot,1659,9637,26.0,17.029973576021778,0.055512840695890645
0,10,48,Ingles,Shot,1619,8384,2.0,10.580170130957253,0.662397068973353
0,12,31,Ingles,Shot,1619,7885,19.0,17.64319982316133,0.30025973949935153
0,3,70,Ingles,Shot,1619,8953,20.0,13.376191535710007,0.13840994125617986
0,23,39,Ingles,Shot,1659,8351,11.0,25.18620654247082,0.2773522957093748
0,24,70,Ingles,Shot,1659,8351,20.0,28.35559909435877,0.22920831127383148
0,7,37,Ingles,Shot,1659,62224,13.0,11.19933033712284,0.44772227561121114
0,23,43,Ingles,Shot,1659,8351,7.0,24.57488555415874,0.2908650574235321
0,10,30,Ingles,Shot,1659,9637,20.0,16.710774967068403,0.2814322230841747
0,25,40,Ingles,Free kick shot,1659,9279,10.0,27.04279016669693,0.26151962090499054
0,15,30,Ingles,Shot,1659,62224,20.0,20.422108118409323,0.2782002560871615
0,9,66,Ingles,Shot,1610,25707,16.0,14.052135069091813,0.35947975315199954
0,14,65,Ingles,Shot,1610,8625,15.0,17.639515299463305,0.34677853070576053
0,26,34,Ingles,Shot,10531,8498,16.0,29.213866570517503,0.23354382809639931
0,26,53,Ingles,Shot,10531,25572,3.0,27.36955425285549,0.26522874968664184
0,16,11,Ingles,Free kick shot,10531,61962,39.0,30.411552081404857,0.1341111135441769
0,20,64,Ingles,Shot,1610,8625,14.0,22.88689581398054,0.29252713991186646
0,23,80,Ingles,Shot,1610,28291,30.0,31.03985341460233,0.18396330155735965
0,18,59,Ingles,Shot,1610,40787,9.0,19.784653143282544,0.35082550307332194
0,11,68,Ingles,Shot,1610,3350,18.0,16.440574807469478,0.3179400488056638
0,14,23,Ingles,Shot,10531,8192,27.0,22.893066635992653,0.2076628395313155
0,21,58,Ingles,Shot,10531,25572,8.0,22.654855991597035,0.31234119842074864
0,24,62,Ingles,Shot,10531,8336,12.0,26.37953752437673,0.26397568086184464
